"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	313		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	659		
"ITF3"	"Campania"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2317		
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2094		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	4411		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1663		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1462		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	3125		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1650		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1453		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	3103		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	13		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	9		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	22		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	107		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	91		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	198		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1770		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1553		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	3323		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	265		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	245		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	510		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	264		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	244		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	508		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	8		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	14		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	22		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	273		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	259		
"ITF5"	"Basilicata"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	532		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	951		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	888		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1839		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	945		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	878		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1823		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	6		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	10		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	16		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	176		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	145		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	321		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1127		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1033		
"ITF6"	"Calabria"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2160		
"ITG"	"Isole"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	2669		
"ITG"	"Isole"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	2339		
"ITG"	"Isole"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	5008		
"ITG"	"Isole"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2578		
"ITG"	"Isole"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2266		
"ITG"	"Isole"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	4844		
"ITG"	"Isole"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	91		
"ITG"	"Isole"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	73		
"ITG"	"Isole"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	164		
"ITG"	"Isole"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	231		
"ITG"	"Isole"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	206		
"ITG"	"Isole"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	437		
"ITG"	"Isole"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2900		
"ITG"	"Isole"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2545		
"ITG"	"Isole"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	5445		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	2276		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	2001		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	4277		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2202		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1944		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	4146		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	74		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	57		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	131		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	166		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	143		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	309		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2442		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	2144		
"ITG1"	"Sicilia"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	4586		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	393		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	338		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	731		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	376		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	322		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	698		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	17		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	16		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	33		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	65		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	63		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	128		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"M"	"maschi"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	458		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"F"	"femmine"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	401		
"ITG2"	"Sardegna"	"ENR"	"iscritti "	"T"	"totale"	"FRG"	"straniero-a"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	859		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	559905		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	512409		
"IT"	"Italia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	15478		
"IT"	"Italia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	49729		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1072314		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	481141		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	439521		
"IT"	"Italia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	13346		
"IT"	"Italia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	42959		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	920662		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	78764		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	72888		
"IT"	"Italia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2132		
"IT"	"Italia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	6770		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	151652		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	216228		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	202748		
"IT"	"Italia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	7588		
"IT"	"Italia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	19918		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	418976		
"IT"	"Italia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	776133		
"IT"	"Italia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	715157		
"IT"	"Italia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	23066		
"IT"	"Italia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	69647		
"IT"	"Italia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1491290		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	128956		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	118320		
"ITC"	"Nord-ovest"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	3277		
"ITC"	"Nord-ovest"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	10811		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	247276		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	103983		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	95196		
"ITC"	"Nord-ovest"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2720		
"ITC"	"Nord-ovest"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	8744		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	199179		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	24973		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	23124		
"ITC"	"Nord-ovest"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	557		
"ITC"	"Nord-ovest"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2067		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	48097		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	74292		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	70095		
"ITC"	"Nord-ovest"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	2066		
"ITC"	"Nord-ovest"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	6346		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	144387		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	203248		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	188415		
"ITC"	"Nord-ovest"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	5343		
"ITC"	"Nord-ovest"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	17157		
"ITC"	"Nord-ovest"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	391663		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	39369		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	36354		
"ITC1"	"Piemonte"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1166		
"ITC1"	"Piemonte"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	3411		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	75723		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	35359		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	32654		
"ITC1"	"Piemonte"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1089		
"ITC1"	"Piemonte"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	3085		
