"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3445		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	93		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1888		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	74		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1712		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	21		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	21		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	177		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3600		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	95		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	19073		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	595		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	17569		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	332		
"ITC3"	"Liguria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	170		
"ITC3"	"Liguria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1699		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	36642		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	927		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	19073		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	595		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	17569		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	332		
"ITC3"	"Liguria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	170		
"ITC3"	"Liguria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1699		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	36642		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	927		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	873		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	8		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	829		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	6		
"ITC3"	"Liguria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	23		
"ITC3"	"Liguria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	86		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1702		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	14		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	19946		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	603		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	18398		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	338		
"ITC3"	"Liguria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	193		
"ITC3"	"Liguria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1785		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	38344		
"ITC3"	"Liguria"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	941		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	136498		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	4332		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	126745		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1893		
"ITC4"	"Lombardia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1098		
"ITC4"	"Lombardia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	12140		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	263243		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	6225		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	136475		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	4332		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	126727		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1893		
"ITC4"	"Lombardia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1097		
"ITC4"	"Lombardia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	12138		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	263202		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	6225		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	13069		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	73		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	11858		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	32		
"ITC4"	"Lombardia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	191		
"ITC4"	"Lombardia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1099		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	24927		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	105		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	149567		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	4405		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	138603		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1925		
"ITC4"	"Lombardia"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1289		
"ITC4"	"Lombardia"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	13239		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	288170		
"ITC4"	"Lombardia"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	6330		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	162778		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	4701		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	151128		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2019		
"ITD"	"Nord-est"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1328		
"ITD"	"Nord-est"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	14559		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	313906		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	6720		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	146224		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	4294		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	135925		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1857		
"ITD"	"Nord-est"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1170		
"ITD"	"Nord-est"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	12997		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	282149		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	6151		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	16554		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	407		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	15203		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	162		
"ITD"	"Nord-est"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	158		
"ITD"	"Nord-est"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1562		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	31757		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	569		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	8687		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	89		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	7520		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	28		
"ITD"	"Nord-est"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	149		
"ITD"	"Nord-est"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	759		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	16207		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	117		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	171465		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	4790		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	158648		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2047		
"ITD"	"Nord-est"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1477		
"ITD"	"Nord-est"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	15318		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	330113		
"ITD"	"Nord-est"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	6837		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	16554		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	407		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	15203		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	162		
"ITDA"	"Trentino Alto Adige / Südtirol"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	158		
"ITDA"	"Trentino Alto Adige / Südtirol"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1562		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	31757		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	569		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	16554		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	407		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	15203		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	162		
"ITDA"	"Trentino Alto Adige / Südtirol"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	158		
"ITDA"	"Trentino Alto Adige / Südtirol"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1562		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	31757		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	569		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	17805		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	417		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	16282		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	166		
"ITDA"	"Trentino Alto Adige / Südtirol"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	175		
"ITDA"	"Trentino Alto Adige / Südtirol"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1672		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	34087		
"ITDA"	"Trentino Alto Adige / Südtirol"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	583		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	8482		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	208		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	7811		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	113		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	82		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	840		
